id,year,gender,school_dependence,ivm_colegio,nem,nem_score,rank_score,ptje_ponderado,ptje_leng_paes,ptje_m1_paes,ptje_m2_paes,alerta_cero,deserta,target
1332,2023,F,Particular Subvencionado,15.0195727650058,6.5,856.0,899.0,761.4,943.0,981.0,843.0,Riesgo Medio,0.0,1
1333,2023,M,Particular Subvencionado,15.1958951067873,6.43,837.0,875.0,769.1,943.0,994.0,861.0,Riesgo Medio,0.0,1
1334,2023,M,Particular Subvencionado,13.8645658188499,6.1,742.0,743.0,689.45,861.0,862.0,661.0,Riesgo Medio,0.0,1
1335,2023,F,Particular Subvencionado,16.9765658881614,6.4,828.0,878.0,639.7,877.0,587.0,440.0,Riesgo Alto,0.0,1
1336,2023,F,Municipal,17.1624581574511,6.4,829.0,868.0,654.9499999999999,784.0,551.0,420.0,Riesgo Bajo,0.0,0
1337,2024,F,Municipal,0.0,5.68,623.0,664.0,509.1500000000001,559.0,457.0,360.0,Riesgo Alto,0.0,1
1338,2023,M,Municipal,18.0399361464848,6.25,787.0,804.0,619.75,628.0,539.0,413.0,Riesgo Bajo,1.0,0
1339,2023,M,Municipal,18.0399361464848,5.48,571.0,571.0,509.2,617.0,505.0,393.0,Riesgo Alto,0.0,1
1340,2023,M,Municipal,21.2021126459622,5.48,571.0,571.0,525.4,644.0,525.0,408.0,Riesgo Mínimo,0.0,0
1341,2023,M,Particular Subvencionado,14.3790157000577,5.75,643.0,641.0,682.0,902.0,963.0,802.0,Riesgo Medio,0.0,1
1342,2023,M,Municipal,26.7222513941762,6.45,843.0,901.0,690.8,714.0,663.0,486.0,Riesgo Medio,0.0,1
1343,2023,F,Particular Subvencionado,14.3501185154539,6.4,828.0,833.0,649.4499999999999,829.0,614.0,463.0,Riesgo Alto,0.0,1
1344,2024,M,Particular Pagado,0.0,6.28,793.0,799.0,754.8000000000001,953.0,992.0,858.0,Riesgo Alto,0.0,1
1345,2023,M,Municipal,20.1869181121606,6.83,951.0,1000.0,771.8499999999999,958.0,894.0,689.0,Riesgo Medio,0.0,1
1346,2023,M,Particular Subvencionado,17.4703650269925,5.5,574.0,574.0,587.4000000000001,738.0,678.0,495.0,Riesgo Medio,1.0,1
1347,2023,M,Municipal,18.8371745215681,6.05,729.0,761.0,662.5000000000001,902.0,601.0,451.0,Riesgo Bajo,0.0,0
1348,2023,M,Particular Subvencionado,23.3947543050248,5.2,481.0,484.0,547.75,829.0,643.0,480.0,Riesgo Alto,0.0,1
1349,2023,M,Particular Subvencionado,18.4870865410231,5.75,643.0,641.0,546.2,663.0,514.0,398.0,Riesgo Bajo,0.0,0
1350,2023,F,Particular Subvencionado,18.0447759979728,5.58,594.0,594.0,537.9,756.0,505.0,393.0,Riesgo Medio,1.0,1
1351,2023,F,Particular Subvencionado,18.7050230500061,6.15,757.0,781.0,538.9000000000001,813.0,457.0,360.0,Riesgo Bajo,0.0,0
1352,2023,M,Municipal,0.0,6.27,793.0,853.0,701.8,768.0,754.0,567.0,Riesgo Medio,1.0,1
1353,2023,F,Municipal,22.48083149963,6.45,843.0,895.0,655.1999999999999,854.0,572.0,428.0,Riesgo Alto,0.0,1
1354,2023,F,Particular Subvencionado,18.8523915699525,6.35,814.0,882.0,743.95,828.0,963.0,802.0,Riesgo Medio,0.0,1
1355,2023,F,Particular Pagado,0.0,6.55,870.0,886.0,691.45,917.0,614.0,463.0,Riesgo Mínimo,0.0,0
1356,2023,M,Particular Subvencionado,17.9210502622013,6.28,793.0,901.0,765.8499999999999,877.0,987.0,852.0,Riesgo Bajo,0.0,0
1357,2023,M,Particular Subvencionado,17.2144840861769,5.48,567.0,567.0,637.0,861.0,894.0,689.0,Riesgo Medio,0.0,1
1358,2023,M,Particular Subvencionado,12.6297868479838,6.68,907.0,950.0,716.2999999999998,877.0,691.0,507.0,Riesgo Bajo,0.0,0
1359,2025,F,Particular Subvencionado,0.0,6.03,722.0,730.0,701.8,857.0,904.0,708.0,Riesgo Mínimo,0.0,0
1360,2023,M,Particular Pagado,0.0,6.35,814.0,826.0,751.75,943.0,963.0,802.0,Riesgo Medio,0.0,1
1361,2023,F,Particular Subvencionado,14.7051498931993,6.18,765.0,767.0,694.9,769.0,877.0,671.0,Riesgo Medio,0.0,1
1362,2023,M,Particular Subvencionado,21.2596144127496,5.9,686.0,712.0,635.8,813.0,628.0,474.0,Riesgo Bajo,1.0,0
1363,2023,M,Particular Subvencionado,21.2596144127496,5.68,623.0,636.0,519.05,617.0,487.0,378.0,Riesgo Medio,1.0,1
1364,2023,F,Particular Subvencionado,17.5553064298647,6.35,815.0,888.0,688.25,854.0,601.0,451.0,Riesgo Bajo,0.0,0
1365,2023,M,Particular Subvencionado,17.0587868861841,6.35,814.0,886.0,684.0,854.0,580.0,434.0,Riesgo Mínimo,0.0,0
1366,2023,M,Particular Subvencionado,13.8863354913072,6.58,879.0,918.0,802.45,972.0,912.0,719.0,Riesgo Mínimo,0.0,0
1367,2023,M,Particular Subvencionado,17.8256268518471,6.5,856.0,896.0,661.8,843.0,587.0,440.0,Riesgo Alto,0.0,1
1368,2023,M,Particular Subvencionado,17.3051262945598,5.73,636.0,636.0,589.5,591.0,691.0,507.0,Riesgo Mínimo,0.0,0
1369,2023,M,Particular Subvencionado,14.331015854605,5.58,594.0,594.0,598.6999999999999,917.0,628.0,474.0,Riesgo Mínimo,1.0,0
1370,2023,M,Municipal,17.0342747388046,5.33,523.0,523.0,549.1,929.0,572.0,428.0,Riesgo Alto,0.0,1
1371,2023,M,Particular Subvencionado,18.2252483106228,6.23,779.0,820.0,706.45,745.0,862.0,661.0,Riesgo Medio,0.0,1
1372,2023,M,Particular Pagado,0.0,6.53,865.0,890.0,787.35,888.0,1000.0,985.0,Riesgo Bajo,0.0,0
1373,2023,F,Particular Subvencionado,17.4285005797159,5.78,650.0,650.0,578.0,784.0,628.0,474.0,Riesgo Alto,0.0,1
1374,2023,M,Particular Subvencionado,18.1943680360414,6.7,914.0,920.0,683.6,861.0,628.0,474.0,Riesgo Bajo,0.0,0
1375,2023,M,Particular Subvencionado,15.1726270970239,6.7,914.0,922.0,694.65,888.0,678.0,495.0,Riesgo Bajo,0.0,0
1376,2023,M,Particular Subvencionado,13.8885534199055,6.28,793.0,823.0,652.7,877.0,601.0,451.0,Riesgo Bajo,0.0,0
1377,2023,M,Municipal,16.8451921751507,5.9,685.0,726.0,563.5500000000001,800.0,505.0,393.0,Riesgo Alto,0.0,1
1378,2023,M,Particular Subvencionado,16.9921008986927,6.15,757.0,775.0,591.8,729.0,487.0,378.0,Riesgo Bajo,0.0,0
1379,2023,M,Particular Subvencionado,21.2596144127496,5.38,538.0,538.0,601.3000000000001,902.0,754.0,567.0,Riesgo Alto,0.0,1
1380,2023,M,Municipal,18.8371745215681,6.0,715.0,742.0,579.4499999999999,729.0,505.0,393.0,Riesgo Medio,0.0,1
1381,2023,F,Particular Pagado,0.0,6.63,893.0,914.0,782.7499999999999,943.0,981.0,843.0,Riesgo Medio,0.0,1
1382,2023,F,Particular Pagado,0.0,6.1,742.0,753.0,691.7500000000001,843.0,862.0,661.0,Riesgo Medio,0.0,1
1383,2023,M,Particular Subvencionado,14.4400261615832,6.08,736.0,747.0,665.55,888.0,788.0,590.0,Riesgo Alto,1.0,1
1384,2023,M,Particular Pagado,0.0,6.33,808.0,808.0,757.3,861.0,998.0,923.0,Riesgo Bajo,0.0,0
1385,2023,M,Particular Pagado,0.0,6.43,837.0,838.0,689.25,756.0,628.0,474.0,Riesgo Alto,1.0,1
1386,2023,M,Particular Subvencionado,11.71207670134,6.03,722.0,722.0,703.5999999999999,902.0,931.0,746.0,Riesgo Medio,1.0,1
1387,2023,M,Particular Pagado,0.0,6.8,942.0,949.0,757.55,868.0,713.0,533.0,Riesgo Mínimo,0.0,0
1388,2023,M,Particular Subvencionado,15.7457288183058,5.98,708.0,731.0,668.0,784.0,931.0,746.0,Riesgo Medio,1.0,1
1389,2023,M,Municipal,18.6872486533069,5.98,708.0,711.0,616.6500000000001,769.0,572.0,428.0,Riesgo Mínimo,1.0,0
1390,2023,M,Particular Subvencionado,18.1587040511485,6.3,801.0,882.0,746.4999999999999,958.0,974.0,821.0,Riesgo Alto,1.0,1
1391,2023,M,Particular Subvencionado,13.0488571597782,5.28,504.0,504.0,508.75,769.0,572.0,428.0,Riesgo Medio,0.0,1
1392,2023,M,Municipal,17.1624581574511,6.03,724.0,749.0,637.45,843.0,614.0,463.0,Riesgo Mínimo,0.0,0
1393,2024,M,Particular Subvencionado,0.0,6.08,736.0,743.0,704.05,877.0,984.0,848.0,Riesgo Alto,0.0,1
1394,2023,M,Municipal,19.9587619975102,5.58,595.0,595.0,527.0,684.0,505.0,393.0,Riesgo Mínimo,0.0,0
1395,2023,F,Municipal,20.3228590220068,6.55,871.0,937.0,646.6,714.0,520.0,403.0,Riesgo Alto,1.0,1
1396,2023,F,Particular Pagado,0.0,6.6,886.0,922.0,660.15,738.0,614.0,463.0,Riesgo Alto,0.0,1
1397,2023,M,Particular Pagado,0.0,6.58,879.0,913.0,731.3499999999999,877.0,862.0,661.0,Riesgo Medio,0.0,1
1398,2023,M,Particular Subvencionado,14.5486527055316,6.23,779.0,802.0,731.6,988.0,949.0,775.0,Riesgo Medio,0.0,1
1399,2023,M,Municipal,14.1840891803582,5.93,694.0,694.0,566.85,769.0,525.0,408.0,Riesgo Bajo,0.0,0
1400,2023,M,Municipal,19.9587619975102,5.78,652.0,666.0,581.3,889.0,505.0,393.0,Riesgo Mínimo,0.0,0
1401,2023,M,Particular Subvencionado,12.5340765844039,6.68,907.0,951.0,713.0999999999999,843.0,788.0,590.0,Riesgo Alto,1.0,1
1402,2023,M,Particular Subvencionado,21.3321966729351,5.9,685.0,692.0,655.0500000000001,868.0,691.0,507.0,Riesgo Mínimo,0.0,0
1403,2023,F,Particular Pagado,0.0,5.88,680.0,677.0,678.25,917.0,877.0,671.0,Riesgo Bajo,0.0,0
1404,2023,M,Particular Subvencionado,12.8679284886102,6.0,713.0,717.0,667.55,888.0,894.0,689.0,Riesgo Alto,0.0,1
1405,2023,F,Municipal,14.9288616901473,6.13,751.0,754.0,606.85,738.0,587.0,440.0,Riesgo Alto,0.0,1
1406,2023,F,Particular Subvencionado,12.9530803933995,6.33,808.0,852.0,663.0500000000001,861.0,614.0,463.0,Riesgo Alto,0.0,1
1407,2023,F,Particular Subvencionado,12.5771017446559,6.05,727.0,794.0,628.0,738.0,691.0,507.0,Riesgo Alto,0.0,1
1408,2023,M,Particular Pagado,0.0,6.43,837.0,843.0,744.65,829.0,987.0,852.0,Riesgo Medio,0.0,1
1409,2023,M,Particular Pagado,0.0,5.95,699.0,717.0,741.75,958.0,996.0,873.0,Riesgo Bajo,0.0,0
1410,2023,F,Particular Pagado,0.0,6.35,814.0,937.0,787.55,943.0,963.0,802.0,Riesgo Bajo,0.0,0
1411,2023,M,Municipal,18.8371745215681,5.98,709.0,740.0,632.35,877.0,587.0,440.0,Riesgo Mínimo,0.0,0
1412,2023,M,Particular Subvencionado,15.8365032242588,6.08,736.0,772.0,686.95,861.0,846.0,645.0,Riesgo Bajo,0.0,0
1413,2023,M,Particular Pagado,0.0,6.2,771.0,776.0,696.05,808.0,790.0,592.0,Riesgo Bajo,0.0,0
1414,2023,M,Particular Subvencionado,16.3987900406598,5.88,680.0,695.0,583.4499999999999,738.0,520.0,403.0,Riesgo Mínimo,0.0,0
1415,2023,F,Particular Subvencionado,16.0315364534396,6.28,793.0,811.0,643.4999999999999,877.0,572.0,428.0,Riesgo Alto,0.0,1
1416,2023,M,Municipal,21.6573103608043,6.23,780.0,824.0,673.9000000000001,943.0,572.0,428.0,Riesgo Alto,1.0,1
1417,2023,F,Particular Subvencionado,17.5727165904267,6.68,907.0,1000.0,773.1,958.0,819.0,617.0,Riesgo Medio,0.0,1
1418,2023,F,Particular Subvencionado,18.4443299637591,6.18,765.0,815.0,572.5500000000001,756.0,472.0,368.0,Riesgo Alto,0.0,1
1419,2023,M,Particular Subvencionado,14.7051498931993,6.3,801.0,901.0,740.5,861.0,846.0,645.0,Riesgo Mínimo,0.0,0
1420,2023,M,Municipal,18.5986447403657,6.0,713.0,738.0,727.75,958.0,877.0,671.0,Riesgo Bajo,0.0,0
1421,2023,M,Particular Subvencionado,18.3081805505342,5.58,594.0,594.0,571.3,854.0,587.0,440.0,Riesgo Mínimo,1.0,0
1422,2023,M,Municipal,18.8433300079677,6.98,994.0,1000.0,751.0500000000001,958.0,713.0,533.0,Riesgo Medio,0.0,1
1423,2024,M,Particular Subvencionado,0.0,6.35,814.0,818.0,718.8,877.0,862.0,661.0,Riesgo Medio,0.0,1
1424,2023,F,Particular Subvencionado,14.4400261615832,5.98,708.0,707.0,674.9000000000001,813.0,931.0,746.0,Riesgo Alto,0.0,1
1425,2023,M,Particular Subvencionado,14.7091775761386,6.18,765.0,787.0,722.9999999999999,888.0,994.0,861.0,Riesgo Medio,0.0,1
1426,2025,M,Particular Pagado,0.0,6.6,886.0,895.0,807.7999999999998,851.0,999.0,954.0,Riesgo Bajo,0.0,0
1427,2025,F,Particular Subvencionado,0.0,6.18,765.0,818.0,615.5500000000001,611.0,523.0,406.0,Riesgo Medio,0.0,1
1428,2025,M,Municipal,0.0,5.8,658.0,693.0,598.65,768.0,575.0,430.0,Riesgo Medio,0.0,1
1429,2025,M,Particular Subvencionado,0.0,6.35,815.0,901.0,692.6999999999999,738.0,659.0,483.0,Riesgo Mínimo,1.0,0
1430,2025,M,Particular Subvencionado,0.0,5.7,630.0,632.0,541.0,595.0,528.0,410.0,Riesgo Medio,0.0,1
1431,2025,M,Particular Subvencionado,0.0,6.38,823.0,875.0,628.7,611.0,518.0,401.0,Riesgo Medio,1.0,1
1432,2025,M,Particular Subvencionado,0.0,6.48,851.0,851.0,769.75,825.0,999.0,954.0,Riesgo Bajo,0.0,0
1433,2025,M,Municipal,0.0,6.45,842.0,887.0,688.4,851.0,796.0,596.0,Riesgo Medio,0.0,1
1434,2025,F,Particular Pagado,0.0,6.63,893.0,899.0,800.4000000000001,863.0,973.0,819.0,Riesgo Mínimo,0.0,0
1435,2025,M,Municipal,0.0,6.3,801.0,855.0,696.7,928.0,680.0,496.0,Riesgo Bajo,0.0,0
1436,2025,M,Particular Subvencionado,0.0,5.9,685.0,685.0,611.7,733.0,887.0,681.0,Riesgo Mínimo,0.0,0
1437,2025,F,Municipal,0.0,6.08,736.0,736.0,556.9999999999999,482.0,510.0,396.0,Riesgo Alto,0.0,1
1438,2025,M,Municipal,0.0,6.3,801.0,841.0,632.8000000000001,745.0,617.0,466.0,Riesgo Alto,1.0,1
1439,2025,M,Municipal,0.0,6.18,765.0,770.0,697.4,903.0,924.0,736.0,Riesgo Medio,0.0,1
1440,2025,F,Particular Subvencionado,0.0,6.18,766.0,815.0,663.25,768.0,869.0,666.0,Riesgo Medio,0.0,1
1441,2025,M,Particular Subvencionado,0.0,5.85,672.0,730.0,570.6,577.0,554.0,422.0,Riesgo Medio,0.0,1
1442,2025,M,Particular Subvencionado,0.0,6.05,727.0,727.0,550.5,851.0,554.0,422.0,Riesgo Alto,0.0,1
1443,2024,M,Particular Subvencionado,0.0,5.9,685.0,685.0,584.0,648.0,548.0,418.0,Riesgo Alto,0.0,1
1444,2025,F,Particular Subvencionado,0.0,6.45,842.0,857.0,745.0500000000001,733.0,943.0,762.0,Riesgo Medio,0.0,1
1445,2025,F,Municipal,0.0,5.65,613.0,613.0,582.1,722.0,659.0,483.0,Riesgo Bajo,0.0,0
1446,2025,M,Particular Subvencionado,0.0,6.63,893.0,948.0,784.65,851.0,989.0,854.0,Riesgo Medio,0.0,1
1447,2025,M,Municipal,0.0,5.98,708.0,713.0,654.5500000000001,554.0,904.0,708.0,Riesgo Mínimo,0.0,0
1448,2025,M,Municipal,0.0,6.55,871.0,904.0,732.4,768.0,995.0,865.0,Riesgo Mínimo,0.0,0
1449,2024,F,Particular Pagado,0.0,6.45,842.0,843.0,685.95,859.0,814.0,613.0,Riesgo Medio,0.0,1
1450,2024,F,Municipal,0.0,6.28,794.0,822.0,587.7,631.0,485.0,377.0,Riesgo Alto,0.0,1
1451,2025,F,Particular Pagado,0.0,5.98,708.0,708.0,697.9,851.0,869.0,666.0,Riesgo Mínimo,0.0,0
1452,2025,M,Municipal,0.0,6.15,757.0,788.0,682.85,782.0,762.0,573.0,Riesgo Bajo,0.0,0
1453,2025,M,Particular Subvencionado,0.0,5.75,644.0,644.0,544.2,622.0,510.0,396.0,Riesgo Alto,1.0,1
1454,2025,F,Particular Subvencionado,0.0,5.83,664.0,664.0,593.1,738.0,591.0,442.0,Riesgo Bajo,0.0,0
1455,2025,F,Municipal,0.0,6.5,856.0,927.0,746.95,915.0,896.0,691.0,Riesgo Alto,0.0,1
1456,2025,M,Particular Subvencionado,0.0,6.83,951.0,958.0,744.6999999999999,705.0,924.0,736.0,Riesgo Mínimo,0.0,0
1457,2024,M,Particular Pagado,0.0,6.3,799.0,799.0,781.65,925.0,1000.0,977.0,Riesgo Medio,0.0,1
1458,2024,M,Municipal,0.0,6.53,865.0,887.0,610.8999999999999,701.0,534.0,412.0,Riesgo Alto,0.0,1
1459,2024,M,Particular Pagado,0.0,6.45,842.0,860.0,749.9499999999999,872.0,996.0,870.0,Riesgo Medio,0.0,1
1460,2024,M,Particular Subvencionado,0.0,6.18,765.0,768.0,767.25,886.0,1000.0,977.0,Riesgo Mínimo,1.0,0
1461,2025,M,Municipal,0.0,5.25,497.0,497.0,511.30000000000007,768.0,554.0,422.0,Riesgo Alto,0.0,1
1462,2025,F,Municipal,0.0,6.3,799.0,805.0,647.6,756.0,591.0,442.0,Riesgo Bajo,0.0,0
1463,2025,M,Particular Subvencionado,0.0,5.88,680.0,681.0,610.8500000000001,611.0,665.0,487.0,Riesgo Bajo,0.0,0
1464,2025,M,Particular Subvencionado,0.0,5.93,695.0,712.0,558.5500000000001,611.0,496.0,383.0,Riesgo Medio,0.0,1
1465,2025,M,Particular Subvencionado,0.0,6.2,771.0,822.0,707.3499999999999,798.0,796.0,596.0,Riesgo Bajo,0.0,0
1466,2025,M,Particular Subvencionado,0.0,5.73,636.0,636.0,617.5999999999999,851.0,943.0,762.0,Riesgo Mínimo,1.0,0
1467,2025,M,Particular Subvencionado,0.0,5.45,560.0,560.0,565.1000000000001,756.0,665.0,487.0,Riesgo Bajo,1.0,0
1468,2025,M,Particular Subvencionado,0.0,5.28,506.0,506.0,520.0,745.0,542.0,415.0,Riesgo Alto,1.0,1
1469,2025,M,Particular Subvencionado,0.0,5.33,519.0,519.0,627.3000000000001,863.0,869.0,666.0,Riesgo Mínimo,0.0,0
1470,2025,M,Particular Subvencionado,0.0,5.3,513.0,513.0,609.1,768.0,924.0,736.0,Riesgo Mínimo,1.0,0
1471,2025,M,Particular Subvencionado,0.0,5.33,519.0,519.0,508.6,611.0,528.0,410.0,Riesgo Alto,0.0,1
1472,2025,M,Municipal,0.0,5.88,680.0,680.0,570.9,812.0,518.0,401.0,Riesgo Medio,0.0,1
1473,2025,M,Particular Subvencionado,0.0,6.3,799.0,812.0,634.8499999999999,602.0,575.0,430.0,Riesgo Medio,0.0,1
1474,2025,M,Particular Pagado,0.0,6.4,828.0,892.0,734.7,691.0,904.0,708.0,Riesgo Medio,0.0,1
1475,2025,F,Particular Subvencionado,0.0,6.58,879.0,888.0,754.9500000000002,878.0,989.0,854.0,Riesgo Mínimo,0.0,0
1476,2024,F,Municipal,0.0,6.55,870.0,904.0,640.2499999999999,688.0,567.0,425.0,Riesgo Alto,1.0,1
1477,2024,M,Particular Subvencionado,0.0,5.5,572.0,572.0,581.25,732.0,814.0,613.0,Riesgo Medio,0.0,1
1478,2025,M,Municipal,0.0,5.23,488.0,488.0,613.75,791.0,995.0,865.0,Riesgo Alto,1.0,1
1479,2025,M,Municipal,0.0,6.4,829.0,896.0,735.5999999999999,812.0,924.0,736.0,Riesgo Medio,0.0,1
1480,2025,M,Municipal,0.0,6.28,794.0,842.0,722.65,857.0,973.0,819.0,Riesgo Bajo,0.0,0
1481,2025,M,Particular Subvencionado,0.0,5.7,628.0,628.0,651.4000000000001,595.0,980.0,841.0,Riesgo Mínimo,0.0,0
1482,2025,F,Particular Subvencionado,0.0,6.58,879.0,901.0,789.2,825.0,980.0,841.0,Riesgo Mínimo,1.0,0
1483,2025,M,Particular Pagado,0.0,6.43,837.0,837.0,761.95,965.0,989.0,854.0,Riesgo Bajo,0.0,0
1484,2025,F,Particular Subvencionado,0.0,6.75,928.0,965.0,674.75,840.0,591.0,442.0,Riesgo Mínimo,0.0,0
1485,2025,M,Particular Subvencionado,0.0,5.48,571.0,571.0,513.0,554.0,528.0,410.0,Riesgo Medio,1.0,1
1486,2025,M,Municipal,0.0,6.78,937.0,1000.0,728.8,768.0,869.0,666.0,Riesgo Alto,0.0,1
1487,2025,M,Municipal,0.0,6.38,823.0,823.0,640.6,878.0,630.0,475.0,Riesgo Alto,0.0,1
1488,2025,M,Particular Subvencionado,0.0,6.28,793.0,843.0,701.8,825.0,721.0,539.0,Riesgo Bajo,0.0,0
1489,2025,M,Particular Subvencionado,0.0,6.55,871.0,924.0,760.2,903.0,980.0,841.0,Riesgo Medio,0.0,1
1490,2025,M,Particular Subvencionado,0.0,5.85,671.0,671.0,636.4,691.0,796.0,596.0,Riesgo Bajo,0.0,0
1491,2025,M,Particular Subvencionado,0.0,5.95,699.0,716.0,606.65,851.0,680.0,496.0,Riesgo Alto,0.0,1
1492,2025,M,Particular Subvencionado,0.0,6.05,727.0,744.0,649.55,895.0,687.0,503.0,Riesgo Bajo,0.0,0
1493,2025,F,Municipal,0.0,6.58,880.0,913.0,707.4,837.0,796.0,596.0,Riesgo Alto,0.0,1
1494,2025,M,Particular Subvencionado,0.0,6.05,729.0,791.0,734.75,959.0,989.0,854.0,Riesgo Alto,0.0,1
1495,2025,F,Particular Subvencionado,0.0,6.6,886.0,896.0,799.7,840.0,997.0,879.0,Riesgo Mínimo,0.0,0
1496,2024,F,Particular Pagado,0.0,6.3,799.0,802.0,758.1999999999999,938.0,998.0,911.0,Riesgo Medio,1.0,1
1497,2024,F,Municipal,0.0,6.63,893.0,905.0,772.2,938.0,984.0,848.0,Riesgo Medio,0.0,1
1498,2024,M,Particular Subvencionado,0.0,6.48,851.0,875.0,749.1999999999999,866.0,984.0,848.0,Riesgo Medio,0.0,1
1499,2024,F,Particular Pagado,0.0,6.58,879.0,886.0,758.3000000000001,864.0,984.0,848.0,Riesgo Medio,0.0,1
1500,2024,M,Particular Subvencionado,0.0,6.55,870.0,968.0,743.15,850.0,896.0,691.0,Riesgo Medio,0.0,1
1501,2024,M,Particular Subvencionado,0.0,6.08,736.0,754.0,696.05,911.0,915.0,724.0,Riesgo Alto,1.0,1
1502,2024,M,Particular Subvencionado,0.0,6.55,870.0,903.0,760.4499999999999,956.0,862.0,661.0,Riesgo Medio,0.0,1
1503,2025,M,Particular Subvencionado,0.0,6.85,956.0,957.0,765.3499999999999,863.0,680.0,496.0,Riesgo Medio,0.0,1
1504,2024,M,Particular Subvencionado,0.0,6.1,742.0,761.0,720.3,775.0,1000.0,977.0,Riesgo Medio,0.0,1
1505,2025,M,Particular Subvencionado,0.0,6.43,837.0,838.0,643.5500000000001,745.0,603.0,454.0,Riesgo Medio,0.0,1
1506,2025,M,Particular Pagado,0.0,6.15,757.0,759.0,730.3999999999999,858.0,999.0,958.0,Riesgo Mínimo,0.0,0
1507,2025,F,Municipal,0.0,6.68,907.0,922.0,830.75,912.0,995.0,865.0,Riesgo Mínimo,0.0,0
1508,2025,M,Particular Subvencionado,0.0,6.25,785.0,790.0,708.65,993.0,826.0,623.0,Riesgo Medio,0.0,1
1509,2025,F,Particular Subvencionado,0.0,6.7,914.0,964.0,835.3000000000001,869.0,995.0,865.0,Riesgo Mínimo,0.0,0
1510,2024,F,Particular Subvencionado,0.0,6.65,900.0,938.0,822.9,928.0,1000.0,977.0,Riesgo Bajo,0.0,0
1511,2024,M,Particular Subvencionado,0.0,6.23,779.0,779.0,722.5,696.0,998.0,911.0,Riesgo Medio,0.0,1
1512,2024,M,Particular Subvencionado,0.0,6.65,900.0,1000.0,773.05,745.0,984.0,848.0,Riesgo Mínimo,0.0,0
1513,2025,F,Municipal,0.0,6.58,879.0,886.0,795.5500000000001,798.0,995.0,865.0,Riesgo Mínimo,0.0,0
1514,2025,M,Particular Subvencionado,0.0,6.2,771.0,779.0,702.1,863.0,997.0,879.0,Riesgo Mínimo,1.0,0
1515,2025,M,Municipal,0.0,5.83,667.0,672.0,565.45,691.0,504.0,391.0,Riesgo Alto,1.0,1
1516,2025,M,Municipal,0.0,5.73,637.0,639.0,551.9,611.0,523.0,406.0,Riesgo Alto,1.0,1
1517,2025,M,Municipal,0.0,5.63,609.0,609.0,614.9000000000001,782.0,869.0,666.0,Riesgo Alto,0.0,1
1518,2025,M,Particular Subvencionado,0.0,6.33,808.0,809.0,754.35,825.0,989.0,854.0,Riesgo Mínimo,0.0,0
1519,2025,F,Municipal,0.0,5.98,709.0,721.0,605.1,554.0,630.0,475.0,Riesgo Bajo,0.0,0
1520,2025,M,Particular Subvencionado,0.0,5.53,582.0,582.0,603.1999999999999,705.0,796.0,596.0,Riesgo Medio,0.0,1
1521,2025,F,Municipal,0.0,5.68,622.0,622.0,602.9499999999999,903.0,694.0,510.0,Riesgo Alto,0.0,1
1522,2025,F,Particular Subvencionado,0.0,6.65,901.0,913.0,722.2,889.0,630.0,475.0,Riesgo Bajo,0.0,0
1523,2025,M,Municipal,0.0,6.3,801.0,860.0,674.9,633.0,869.0,666.0,Riesgo Medio,0.0,1
1524,2025,F,Particular Subvencionado,0.0,6.1,742.0,755.0,586.3,768.0,542.0,415.0,Riesgo Medio,0.0,1
1525,2025,F,Particular Subvencionado,0.0,5.98,708.0,708.0,611.5,798.0,575.0,430.0,Riesgo Bajo,0.0,0
1526,2025,M,Municipal,0.0,5.95,699.0,699.0,625.8499999999999,676.0,887.0,681.0,Riesgo Medio,0.0,1
1527,2024,F,Particular Subvencionado,0.0,6.78,937.0,1000.0,703.5,785.0,915.0,724.0,Riesgo Bajo,1.0,0
1528,2024,F,Particular Pagado,0.0,6.78,937.0,962.0,787.7,925.0,984.0,848.0,Riesgo Bajo,0.0,0
1529,2024,M,Particular Pagado,0.0,6.78,937.0,957.0,773.0999999999999,837.0,862.0,661.0,Riesgo Medio,0.0,1
1530,2024,F,Particular Subvencionado,0.0,6.5,856.0,888.0,742.8000000000001,785.0,915.0,724.0,Riesgo Bajo,0.0,0
1531,2025,M,Particular Subvencionado,0.0,6.33,808.0,835.0,731.4000000000001,815.0,989.0,854.0,Riesgo Mínimo,0.0,0
1532,2025,M,Municipal,0.0,6.23,779.0,787.0,682.8,928.0,851.0,650.0,Riesgo Alto,0.0,1
1533,2025,M,Municipal,0.0,6.48,851.0,918.0,697.3,782.0,851.0,650.0,Riesgo Medio,0.0,1
1534,2025,M,Particular Subvencionado,0.0,6.25,785.0,795.0,634.9000000000001,733.0,603.0,454.0,Riesgo Bajo,0.0,0
1535,2025,M,Particular Subvencionado,0.0,6.03,724.0,745.0,648.25,733.0,694.0,510.0,Riesgo Bajo,0.0,0
1536,2025,F,Particular Pagado,0.0,6.35,814.0,822.0,714.55,825.0,924.0,736.0,Riesgo Medio,0.0,1
1537,2025,M,Municipal,0.0,5.3,510.0,510.0,630.1,812.0,989.0,854.0,Riesgo Medio,0.0,1
1538,2025,M,Municipal,0.0,6.13,751.0,751.0,607.8,791.0,840.0,640.0,Riesgo Medio,0.0,1
1539,2025,M,Particular Pagado,0.0,6.03,722.0,722.0,647.2,782.0,887.0,681.0,Riesgo Alto,0.0,1
